Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
UNKNOWN,Yes,Option C,UNKNOWN,Option C,UNKNOWN,UNKNOWN,Type_73,UNKNOWN,UNKNOWN,UNKNOWN,Option B,UNKNOWN,UNKNOWN,UNKNOWN,Type_27,UNKNOWN,Option B,UNKNOWN,UNKNOWN,UNKNOWN,Option A,Yes,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UNKNOWN,No,Option C,UNKNOWN,Option B,UNKNOWN,UNKNOWN,Type_46,UNKNOWN,UNKNOWN,UNKNOWN,Option C,UNKNOWN,UNKNOWN,UNKNOWN,Type_81,UNKNOWN,Option B,UNKNOWN,UNKNOWN,UNKNOWN,Option A,No,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UNKNOWN,Yes,Option C,UNKNOWN,Option A,UNKNOWN,UNKNOWN,Type_73,UNKNOWN,UNKNOWN,UNKNOWN,Option A,UNKNOWN,UNKNOWN,UNKNOWN,Type_78,UNKNOWN,Option A,UNKNOWN,UNKNOWN,UNKNOWN,Option C,Yes,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UNKNOWN,Yes,Option A,UNKNOWN,Option C,UNKNOWN,UNKNOWN,Type_57,UNKNOWN,UNKNOWN,UNKNOWN,Option B,UNKNOWN,UNKNOWN,UNKNOWN,Type_16,UNKNOWN,Option B,UNKNOWN,UNKNOWN,UNKNOWN,Option B,No,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UNKNOWN,Yes,Option A,UNKNOWN,Option B,UNKNOWN,UNKNOWN,Type_26,UNKNOWN,UNKNOWN,UNKNOWN,Option A,UNKNOWN,UNKNOWN,UNKNOWN,Type_74,UNKNOWN,Option C,UNKNOWN,UNKNOWN,UNKNOWN,Option A,Yes,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UNKNOWN,Yes,Option A,UNKNOWN,Option A,UNKNOWN,UNKNOWN,Type_87,UNKNOWN,UNKNOWN,UNKNOWN,Option B,UNKNOWN,UNKNOWN,UNKNOWN,Type_19,UNKNOWN,Option C,UNKNOWN,UNKNOWN,UNKNOWN,Option B,Yes,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UNKNOWN,No,Option B,UNKNOWN,Option C,UNKNOWN,UNKNOWN,Type_97,UNKNOWN,UNKNOWN,UNKNOWN,Option C,UNKNOWN,UNKNOWN,UNKNOWN,Type_5,UNKNOWN,Option C,UNKNOWN,UNKNOWN,UNKNOWN,Option A,Yes,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UNKNOWN,Yes,Option A,UNKNOWN,Option A,UNKNOWN,UNKNOWN,Type_89,UNKNOWN,UNKNOWN,UNKNOWN,Option C,UNKNOWN,UNKNOWN,UNKNOWN,Type_82,UNKNOWN,Option C,UNKNOWN,UNKNOWN,UNKNOWN,Option A,Yes,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UNKNOWN,Yes,Option A,UNKNOWN,Option B,UNKNOWN,UNKNOWN,Type_11,UNKNOWN,UNKNOWN,UNKNOWN,Option A,UNKNOWN,UNKNOWN,UNKNOWN,Type_10,UNKNOWN,Option B,UNKNOWN,UNKNOWN,UNKNOWN,Option A,Yes,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UNKNOWN,No,Option B,UNKNOWN,Option C,UNKNOWN,UNKNOWN,Type_7,UNKNOWN,UNKNOWN,UNKNOWN,Option C,UNKNOWN,UNKNOWN,UNKNOWN,Type_5,UNKNOWN,Option C,UNKNOWN,UNKNOWN,UNKNOWN,Option A,No,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UNKNOWN,No,Option C,UNKNOWN,Option C,UNKNOWN,UNKNOWN,Type_16,UNKNOWN,UNKNOWN,UNKNOWN,Option C,UNKNOWN,UNKNOWN,UNKNOWN,Type_85,UNKNOWN,Option B,UNKNOWN,UNKNOWN,UNKNOWN,Option A,No,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UNKNOWN,Yes,Option B,UNKNOWN,Option B,UNKNOWN,UNKNOWN,Type_39,UNKNOWN,UNKNOWN,UNKNOWN,Option B,UNKNOWN,UNKNOWN,UNKNOWN,Type_79,UNKNOWN,Option A,UNKNOWN,UNKNOWN,UNKNOWN,Option C,Yes,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UNKNOWN,No,Option A,UNKNOWN,Option A,UNKNOWN,UNKNOWN,Type_88,UNKNOWN,UNKNOWN,UNKNOWN,Option B,UNKNOWN,UNKNOWN,UNKNOWN,Type_59,UNKNOWN,Option B,UNKNOWN,UNKNOWN,UNKNOWN,Option B,Yes,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UNKNOWN,Yes,Option A,UNKNOWN,Option C,UNKNOWN,UNKNOWN,Type_2,UNKNOWN,UNKNOWN,UNKNOWN,Option A,UNKNOWN,UNKNOWN,UNKNOWN,Type_70,UNKNOWN,Option A,UNKNOWN,UNKNOWN,UNKNOWN,Option B,No,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UNKNOWN,Yes,Option C,UNKNOWN,Option B,UNKNOWN,UNKNOWN,Type_23,UNKNOWN,UNKNOWN,UNKNOWN,Option C,UNKNOWN,UNKNOWN,UNKNOWN,Type_95,UNKNOWN,Option C,UNKNOWN,UNKNOWN,UNKNOWN,Option C,No,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UNKNOWN,No,Option B,UNKNOWN,Option A,UNKNOWN,UNKNOWN,Type_37,UNKNOWN,UNKNOWN,UNKNOWN,Option C,UNKNOWN,UNKNOWN,UNKNOWN,Type_88,UNKNOWN,Option A,UNKNOWN,UNKNOWN,UNKNOWN,Option A,Yes,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UNKNOWN,No,Option C,UNKNOWN,Option C,UNKNOWN,UNKNOWN,Type_72,UNKNOWN,UNKNOWN,UNKNOWN,Option C,UNKNOWN,UNKNOWN,UNKNOWN,Type_85,UNKNOWN,Option A,UNKNOWN,UNKNOWN,UNKNOWN,Option C,No,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UNKNOWN,Yes,Option B,UNKNOWN,Option C,UNKNOWN,UNKNOWN,Type_57,UNKNOWN,UNKNOWN,UNKNOWN,Option B,UNKNOWN,UNKNOWN,UNKNOWN,Type_6,UNKNOWN,Option B,UNKNOWN,UNKNOWN,UNKNOWN,Option C,No,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UNKNOWN,No,Option C,UNKNOWN,Option A,UNKNOWN,UNKNOWN,Type_43,UNKNOWN,UNKNOWN,UNKNOWN,Option A,UNKNOWN,UNKNOWN,UNKNOWN,Type_92,UNKNOWN,Option B,UNKNOWN,UNKNOWN,UNKNOWN,Option B,No,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UNKNOWN,No,Option B,UNKNOWN,Option A,UNKNOWN,UNKNOWN,Type_97,UNKNOWN,UNKNOWN,UNKNOWN,Option B,UNKNOWN,UNKNOWN,UNKNOWN,Type_51,UNKNOWN,Option B,UNKNOWN,UNKNOWN,UNKNOWN,Option C,No,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UNKNOWN,No,Option A,UNKNOWN,Option B,UNKNOWN,UNKNOWN,Type_51,UNKNOWN,UNKNOWN,UNKNOWN,Option A,UNKNOWN,UNKNOWN,UNKNOWN,Type_58,UNKNOWN,Option B,UNKNOWN,UNKNOWN,UNKNOWN,Option C,Yes,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UNKNOWN,Yes,Option A,UNKNOWN,Option A,UNKNOWN,UNKNOWN,Type_9,UNKNOWN,UNKNOWN,UNKNOWN,Option B,UNKNOWN,UNKNOWN,UNKNOWN,Type_8,UNKNOWN,Option A,UNKNOWN,UNKNOWN,UNKNOWN,Option B,No,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UNKNOWN,Yes,Option A,UNKNOWN,Option A,UNKNOWN,UNKNOWN,Type_55,UNKNOWN,UNKNOWN,UNKNOWN,Option C,UNKNOWN,UNKNOWN,UNKNOWN,Type_2,UNKNOWN,Option A,UNKNOWN,UNKNOWN,UNKNOWN,Option C,No,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UNKNOWN,Yes,Option B,UNKNOWN,Option B,UNKNOWN,UNKNOWN,Type_25,UNKNOWN,UNKNOWN,UNKNOWN,Option A,UNKNOWN,UNKNOWN,UNKNOWN,Type_5,UNKNOWN,Option B,UNKNOWN,UNKNOWN,UNKNOWN,Option C,Yes,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UNKNOWN,Yes,Option A,UNKNOWN,Option A,UNKNOWN,UNKNOWN,Type_69,UNKNOWN,UNKNOWN,UNKNOWN,Option C,UNKNOWN,UNKNOWN,UNKNOWN,Type_29,UNKNOWN,Option B,UNKNOWN,UNKNOWN,UNKNOWN,Option A,No,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UNKNOWN,No,Option A,UNKNOWN,Option C,UNKNOWN,UNKNOWN,Type_84,UNKNOWN,UNKNOWN,UNKNOWN,Option C,UNKNOWN,UNKNOWN,UNKNOWN,Type_23,UNKNOWN,Option A,UNKNOWN,UNKNOWN,UNKNOWN,Option B,No,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UNKNOWN,Yes,Option C,UNKNOWN,Option A,UNKNOWN,UNKNOWN,Type_25,UNKNOWN,UNKNOWN,UNKNOWN,Option C,UNKNOWN,UNKNOWN,UNKNOWN,Type_25,UNKNOWN,Option C,UNKNOWN,UNKNOWN,UNKNOWN,Option C,Yes,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UNKNOWN,No,Option C,UNKNOWN,Option B,UNKNOWN,UNKNOWN,Type_74,UNKNOWN,UNKNOWN,UNKNOWN,Option C,UNKNOWN,UNKNOWN,UNKNOWN,Type_25,UNKNOWN,Option B,UNKNOWN,UNKNOWN,UNKNOWN,Option B,No,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UNKNOWN,No,Option B,UNKNOWN,Option A,UNKNOWN,UNKNOWN,Type_4,UNKNOWN,UNKNOWN,UNKNOWN,Option B,UNKNOWN,UNKNOWN,UNKNOWN,Type_45,UNKNOWN,Option C,UNKNOWN,UNKNOWN,UNKNOWN,Option A,No,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UNKNOWN,Yes,Option A,UNKNOWN,Option C,UNKNOWN,UNKNOWN,Type_47,UNKNOWN,UNKNOWN,UNKNOWN,Option C,UNKNOWN,UNKNOWN,UNKNOWN,Type_87,UNKNOWN,Option A,UNKNOWN,UNKNOWN,UNKNOWN,Option A,No,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UNKNOWN,No,Option B,UNKNOWN,Option C,UNKNOWN,UNKNOWN,Type_55,UNKNOWN,UNKNOWN,UNKNOWN,Option A,UNKNOWN,UNKNOWN,UNKNOWN,Type_21,UNKNOWN,Option A,UNKNOWN,UNKNOWN,UNKNOWN,Option C,No,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UNKNOWN,Yes,Option C,UNKNOWN,Option C,UNKNOWN,UNKNOWN,Type_83,UNKNOWN,UNKNOWN,UNKNOWN,Option B,UNKNOWN,UNKNOWN,UNKNOWN,Type_90,UNKNOWN,Option B,UNKNOWN,UNKNOWN,UNKNOWN,Option C,Yes,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UNKNOWN,No,Option B,UNKNOWN,Option C,UNKNOWN,UNKNOWN,Type_73,UNKNOWN,UNKNOWN,UNKNOWN,Option C,UNKNOWN,UNKNOWN,UNKNOWN,Type_14,UNKNOWN,Option C,UNKNOWN,UNKNOWN,UNKNOWN,Option C,No,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UNKNOWN,No,Option C,UNKNOWN,Option B,UNKNOWN,UNKNOWN,Type_27,UNKNOWN,UNKNOWN,UNKNOWN,Option A,UNKNOWN,UNKNOWN,UNKNOWN,Type_6,UNKNOWN,Option B,UNKNOWN,UNKNOWN,UNKNOWN,Option C,Yes,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UNKNOWN,No,Option A,UNKNOWN,Option A,UNKNOWN,UNKNOWN,Type_9,UNKNOWN,UNKNOWN,UNKNOWN,Option B,UNKNOWN,UNKNOWN,UNKNOWN,Type_46,UNKNOWN,Option B,UNKNOWN,UNKNOWN,UNKNOWN,Option B,Yes,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UNKNOWN,Yes,Option A,UNKNOWN,Option C,UNKNOWN,UNKNOWN,Type_46,UNKNOWN,UNKNOWN,UNKNOWN,Option A,UNKNOWN,UNKNOWN,UNKNOWN,Type_58,UNKNOWN,Option A,UNKNOWN,UNKNOWN,UNKNOWN,Option B,Yes,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UNKNOWN,Yes,Option C,UNKNOWN,Option C,UNKNOWN,UNKNOWN,Type_58,UNKNOWN,UNKNOWN,UNKNOWN,Option B,UNKNOWN,UNKNOWN,UNKNOWN,Type_74,UNKNOWN,Option C,UNKNOWN,UNKNOWN,UNKNOWN,Option B,No,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UNKNOWN,Yes,Option A,UNKNOWN,Option A,UNKNOWN,UNKNOWN,Type_7,UNKNOWN,UNKNOWN,UNKNOWN,Option C,UNKNOWN,UNKNOWN,UNKNOWN,Type_71,UNKNOWN,Option C,UNKNOWN,UNKNOWN,UNKNOWN,Option A,No,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UNKNOWN,Yes,Option B,UNKNOWN,Option C,UNKNOWN,UNKNOWN,Type_39,UNKNOWN,UNKNOWN,UNKNOWN,Option C,UNKNOWN,UNKNOWN,UNKNOWN,Type_26,UNKNOWN,Option B,UNKNOWN,UNKNOWN,UNKNOWN,Option B,No,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UNKNOWN,Yes,Option C,UNKNOWN,Option B,UNKNOWN,UNKNOWN,Type_5,UNKNOWN,UNKNOWN,UNKNOWN,Option C,UNKNOWN,UNKNOWN,UNKNOWN,Type_33,UNKNOWN,Option A,UNKNOWN,UNKNOWN,UNKNOWN,Option B,No,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UNKNOWN,Yes,Option C,UNKNOWN,Option B,UNKNOWN,UNKNOWN,Type_13,UNKNOWN,UNKNOWN,UNKNOWN,Option A,UNKNOWN,UNKNOWN,UNKNOWN,Type_17,UNKNOWN,Option B,UNKNOWN,UNKNOWN,UNKNOWN,Option C,No,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UNKNOWN,No,Option B,UNKNOWN,Option B,UNKNOWN,UNKNOWN,Type_15,UNKNOWN,UNKNOWN,UNKNOWN,Option A,UNKNOWN,UNKNOWN,UNKNOWN,Type_85,UNKNOWN,Option B,UNKNOWN,UNKNOWN,UNKNOWN,Option B,No,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UNKNOWN,No,Option A,UNKNOWN,Option B,UNKNOWN,UNKNOWN,Type_92,UNKNOWN,UNKNOWN,UNKNOWN,Option A,UNKNOWN,UNKNOWN,UNKNOWN,Type_89,UNKNOWN,Option A,UNKNOWN,UNKNOWN,UNKNOWN,Option C,Yes,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UNKNOWN,No,Option B,UNKNOWN,Option A,UNKNOWN,UNKNOWN,Type_40,UNKNOWN,UNKNOWN,UNKNOWN,Option C,UNKNOWN,UNKNOWN,UNKNOWN,Type_35,UNKNOWN,Option B,UNKNOWN,UNKNOWN,UNKNOWN,Option A,Yes,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UNKNOWN,No,Option A,UNKNOWN,Option B,UNKNOWN,UNKNOWN,Type_57,UNKNOWN,UNKNOWN,UNKNOWN,Option B,UNKNOWN,UNKNOWN,UNKNOWN,Type_82,UNKNOWN,Option A,UNKNOWN,UNKNOWN,UNKNOWN,Option B,Yes,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UNKNOWN,Yes,Option B,UNKNOWN,Option A,UNKNOWN,UNKNOWN,Type_18,UNKNOWN,UNKNOWN,UNKNOWN,Option C,UNKNOWN,UNKNOWN,UNKNOWN,Type_97,UNKNOWN,Option B,UNKNOWN,UNKNOWN,UNKNOWN,Option B,No,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UNKNOWN,No,Option A,UNKNOWN,Option A,UNKNOWN,UNKNOWN,Type_21,UNKNOWN,UNKNOWN,UNKNOWN,Option A,UNKNOWN,UNKNOWN,UNKNOWN,Type_11,UNKNOWN,Option A,UNKNOWN,UNKNOWN,UNKNOWN,Option C,No,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UNKNOWN,No,Option C,UNKNOWN,Option B,UNKNOWN,UNKNOWN,Type_86,UNKNOWN,UNKNOWN,UNKNOWN,Option B,UNKNOWN,UNKNOWN,UNKNOWN,Type_52,UNKNOWN,Option C,UNKNOWN,UNKNOWN,UNKNOWN,Option C,Yes,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UNKNOWN,No,Option C,UNKNOWN,Option B,UNKNOWN,UNKNOWN,Type_14,UNKNOWN,UNKNOWN,UNKNOWN,Option C,UNKNOWN,UNKNOWN,UNKNOWN,Type_22,UNKNOWN,Option C,UNKNOWN,UNKNOWN,UNKNOWN,Option B,No,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UNKNOWN,No,Option C,UNKNOWN,Option B,UNKNOWN,UNKNOWN,Type_45,UNKNOWN,UNKNOWN,UNKNOWN,Option A,UNKNOWN,UNKNOWN,UNKNOWN,Type_47,UNKNOWN,Option B,UNKNOWN,UNKNOWN,UNKNOWN,Option B,No,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UNKNOWN,Yes,Option C,UNKNOWN,Option B,UNKNOWN,UNKNOWN,Type_77,UNKNOWN,UNKNOWN,UNKNOWN,Option A,UNKNOWN,UNKNOWN,UNKNOWN,Type_52,UNKNOWN,Option B,UNKNOWN,UNKNOWN,UNKNOWN,Option B,Yes,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UNKNOWN,No,Option B,UNKNOWN,Option A,UNKNOWN,UNKNOWN,Type_56,UNKNOWN,UNKNOWN,UNKNOWN,Option C,UNKNOWN,UNKNOWN,UNKNOWN,Type_77,UNKNOWN,Option A,UNKNOWN,UNKNOWN,UNKNOWN,Option C,Yes,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UNKNOWN,No,Option A,UNKNOWN,Option A,UNKNOWN,UNKNOWN,Type_21,UNKNOWN,UNKNOWN,UNKNOWN,Option A,UNKNOWN,UNKNOWN,UNKNOWN,Type_8,UNKNOWN,Option C,UNKNOWN,UNKNOWN,UNKNOWN,Option B,No,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UNKNOWN,No,Option C,UNKNOWN,Option B,UNKNOWN,UNKNOWN,Type_11,UNKNOWN,UNKNOWN,UNKNOWN,Option A,UNKNOWN,UNKNOWN,UNKNOWN,Type_45,UNKNOWN,Option C,UNKNOWN,UNKNOWN,UNKNOWN,Option A,Yes,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UNKNOWN,Yes,Option C,UNKNOWN,Option A,UNKNOWN,UNKNOWN,Type_38,UNKNOWN,UNKNOWN,UNKNOWN,Option A,UNKNOWN,UNKNOWN,UNKNOWN,Type_45,UNKNOWN,Option B,UNKNOWN,UNKNOWN,UNKNOWN,Option B,No,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UNKNOWN,No,Option B,UNKNOWN,Option A,UNKNOWN,UNKNOWN,Type_76,UNKNOWN,UNKNOWN,UNKNOWN,Option C,UNKNOWN,UNKNOWN,UNKNOWN,Type_1,UNKNOWN,Option C,UNKNOWN,UNKNOWN,UNKNOWN,Option B,No,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
